      0: global: energy port connected. master: system.energy_mgmt, slave: system.cpu
      0: system.energy_mgmt: Energy Management module initialized!
      0: system.energy_mgmt: Energy profile: ./profile/energy_prof (Time unit: 1000000 ticks)
1180000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7618.38
1181000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7624.39
1182000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7630.4
1183000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7636.42
1184000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7642.43
1185000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7648.45
1186000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7654.46
1187000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7660.48
1188000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7666.49
1189000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7672.5
1190000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7678.52
1191000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7684.53
1192000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7690.55
1193000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7696.56
1194000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7702.58
1195000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7708.59
1196000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7714.6
1197000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7720.62
1198000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7726.63
1199000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7732.65
1200000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7738.66
1201000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7744.68
1202000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7750.69
1203000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7756.7
1204000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7762.72
1205000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7768.73
1206000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7774.75
1207000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7780.76
1208000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7786.78
1209000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7792.79
1210000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7798.8
1211000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7804.82
1212000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7810.83
1213000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7816.85
1214000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7822.86
1215000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7828.88
1216000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7834.89
1217000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7840.9
1218000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7846.92
1219000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7852.93
1220000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7858.95
1221000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7864.96
1222000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7870.97
1223000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7876.99
1224000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7883
1225000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7889.02
1226000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7895.03
1227000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7901.05
1228000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7907.06
1229000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7913.07
1230000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7919.09
1231000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7925.1
1232000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7931.12
1233000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7937.13
1234000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7943.15
1235000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7949.16
1236000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7955.17
1237000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7961.19
1238000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7967.2
1239000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7973.22
1240000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7979.23
1241000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7985.25
1242000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7991.26
1243000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 7997.27
1244000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8003.29
1245000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8009.3
1246000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8015.32
1247000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8021.33
1248000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8027.35
1249000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8033.36
1250000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8039.37
1251000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8045.39
1252000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8051.4
1253000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8057.42
1254000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8063.43
1255000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8069.44
1256000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8075.46
1257000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8081.47
1258000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8087.49
1259000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8093.5
1260000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8099.52
1261000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8105.53
1262000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8111.54
1263000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8117.56
1264000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8123.57
1265000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8129.59
1266000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8135.6
1267000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8141.62
1268000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8147.63
1269000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8153.64
1270000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8159.66
1271000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8165.67
1272000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8171.69
1273000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8177.7
1274000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8183.72
1275000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8189.73
1276000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8195.74
1277000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8201.76
1278000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8207.77
1279000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8213.79
1280000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8219.8
1281000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8225.82
1282000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8231.83
1283000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8237.84
1284000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8243.86
1285000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8249.87
1286000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8255.89
1287000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8261.9
1288000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8267.92
1289000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8273.93
1290000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8279.94
1291000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8285.96
1292000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8291.97
1293000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8297.99
1294000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8304
1295000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8310.01
1296000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8316.03
1297000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8322.04
1298000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8328.06
1299000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8334.07
1300000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8340.09
1301000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8346.1
1302000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8352.11
1303000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8358.13
1304000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8364.14
1305000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8370.16
1306000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8376.17
1307000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8382.19
1308000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8388.2
1309000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8394.21
1310000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8400.23
1311000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8406.24
1312000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8412.26
1313000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8418.27
1314000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8424.29
1315000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8430.3
1316000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8436.31
1317000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8442.33
1318000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8448.34
1319000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8454.36
1320000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8460.37
1321000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8466.39
1322000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8472.4
1323000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8478.41
1324000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8484.43
1325000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8490.44
1326000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8496.46
1327000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8502.47
1328000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8508.49
1329000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8514.5
1330000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8520.51
1331000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8526.53
1332000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8532.54
1333000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8538.56
1334000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8544.57
1335000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8550.58
1336000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8556.6
1337000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8562.61
1338000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8568.63
1339000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8574.64
1340000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8580.66
1341000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8586.67
1342000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8592.68
1343000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8598.7
1344000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8604.71
1345000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8610.73
1346000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8616.74
1347000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8622.76
1348000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8628.77
1349000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8634.78
1350000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8640.8
1351000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8646.81
1352000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8652.83
1353000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8658.84
1354000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8664.86
1355000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8670.87
1356000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8676.88
1357000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8682.9
1358000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8688.91
1359000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8694.93
1360000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8700.94
1361000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8706.96
1362000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8712.97
1363000000: system.energy_mgmt: Energy 6.01425 is harvested. Energy remained: 8718.98
